id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
172961,boardgameexpansion,Huida de Silver City: La Feria de los Monstruos,2015,1,4,180,45,180,12,8,4.875,0,34,0,0,2,2,0,0
134945,boardgameexpansion,Call of Cthulhu: The Card Game – The Key and the Gate,2013,2,2,30,30,30,13,61,7.5418,5.62558,385,8,16,34,13,5,3
176242,boardgame,Star Girl,2015,2,5,30,5,30,12,5,7.1,0,12,0,0,7,5,2,1.5
156195,boardgame,Monopoly: Golf Schweiz,2013,2,8,100,100,100,8,0,0,0,1,0,0,0,0,0,0
25538,boardgame,Modern Ops,2005,2,2,120,120,120,12,9,7.2,0,16,0,1,4,4,3,2.6667
36398,boardgameexpansion,Armies of the War of Spanish Succession and the Great Northern War,2005,2,6,180,180,180,0,1,8,0,8,0,0,1,0,0,0
11601,boardgame,Botts and Balls,2004,2,6,45,45,45,12,31,6.80645,5.54619,18,1,34,35,25,5,3
124185,boardgameexpansion,Sentinels of the Multiverse: Unity Hero Character,2012,2,5,30,30,30,13,797,8.07228,6.69156,3543,67,17,73,171,33,2.303
60800,boardgame,Mickey Mouse Club Game In Disneyland,1955,2,4,0,0,0,0,0,0,0,3,1,0,2,0,0,0
62222,boardgame,Commands & Colors: Napoleonics,2010,2,2,90,90,90,14,1738,7.96662,7.10941,3220,58,240,761,555,206,2.7282
140371,boardgameexpansion,Hordes: Gargantuans,2013,2,0,0,0,0,0,9,6.88889,0,31,1,2,1,1,0,0
131119,boardgame,The Very Bad Game,2010,2,6,0,0,0,7,2,4,0,4,1,0,0,1,1,1
182593,boardgame,Deterrence 2X62,2015,2,2,30,20,30,14,34,7.00735,5.54263,109,3,2,5,6,3,2
169578,boardgame,Novela: il gioco della soap opera,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33838,boardgame,Virus Fight,2007,2,5,10,10,10,0,9,6.11111,0,11,0,0,5,10,4,2.75
140390,boardgame,Rainbow Park,2012,2,6,10,10,10,4,10,6.85,0,12,0,0,1,1,2,1
27599,boardgame,What's That Song?,1989,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40387,boardgameexpansion,Le Havre Expansion: Essen Promo Cards,2008,1,5,150,150,150,0,280,7.43557,5.9697,1113,44,90,147,147,26,2.9231
64362,boardgame,Allegiance,1964,2,4,0,0,0,10,0,0,0,2,0,0,0,0,0,0
27282,boardgame,Presidentti-peli,0,2,6,120,120,120,0,19,3.26842,0,10,1,1,1,5,4,1
89695,boardgame,RoboDerby: Express,2011,2,2,45,45,45,10,144,7.16785,5.72914,270,5,16,153,84,24,1.7917
213578,boardgame,Yōkai Quest,2017,1,6,60,30,60,6,10,8.8,0,4,0,3,19,8,0,0
25061,boardgame,Space: 1999,1974,0,3,0,0,0,8,6,3.58333,0,10,1,2,5,2,1,1
5132,boardgame,Phenomenon: the Extra Sensory Party,1988,2,12,120,120,120,12,1,4,0,4,0,0,0,1,0,0
42476,boardgame,Free Realms,2009,2,2,15,15,15,0,9,7.22222,0,17,3,1,2,5,4,2.25
177313,boardgame,Sheep Counting,2014,2,4,20,10,20,5,4,6,0,11,0,0,1,0,0,0
36816,boardgame,The Waterloo Campaign,2008,1,2,0,0,0,0,4,3.875,0,10,0,0,0,3,2,1.5
2095,boardgame,Waldmeister,1994,2,4,90,90,90,12,104,6.24279,5.57834,201,12,25,32,37,9,2.3333
138622,boardgame,Asteroid Junkies!,2013,2,4,30,30,30,12,2,6,0,1,0,0,1,0,2,2
37973,boardgame,Great Dynasties of Europe,2008,2,6,0,0,0,0,1,6,0,1,0,1,4,0,0,0
191476,boardgame,Capital Combat,2015,2,4,30,15,30,6,0,0,0,0,0,0,0,0,0,0
2079,boardgame,NATO: The Next War in Europe,1983,2,2,240,240,240,12,460,6.56857,5.83367,1274,72,14,50,220,74,3.2432
166326,boardgameexpansion,A Game of Thrones: The Card Game – A Time for Wolves,2014,2,4,60,60,60,13,13,6.61538,0,113,2,3,5,6,0,0
3126,boardgame,Auf + Zu,1992,2,4,30,30,30,8,6,2,0,12,2,0,0,1,0,0
93237,boardgame,Česko Junior,0,2,6,45,45,45,20,3,7,0,5,0,0,0,1,0,0
38542,boardgame,Probability Poker,1966,1,8,60,60,60,0,0,0,0,0,0,0,0,0,0,0
122750,boardgameexpansion,Dark Age: Essence,2008,2,0,90,90,90,12,2,5.5,0,3,0,1,1,0,0,0
206366,boardgameexpansion,Cosmic Encounter: Cosmic Eons,2016,3,8,120,60,120,14,56,8.46786,5.66543,463,0,62,325,23,1,3
59923,boardgame,Cili Cica,0,2,4,20,20,20,4,3,5.66667,0,2,0,0,0,1,0,0
209577,boardgame,Skylanders Action Game,2015,2,4,0,45,0,6,1,4,0,2,0,0,0,0,0,0
6594,boardgame,Aventuras Heróicas,1991,3,5,90,90,90,12,2,6.5,0,2,0,0,0,1,0,0
132322,boardgame,Snug as a Bug in a Rug,2012,2,4,15,15,15,3,21,6.47619,0,45,1,1,7,8,1,1
23944,boardgame,"Boing, Boing Tigger",2004,1,4,15,15,15,3,4,5.75,0,13,0,0,0,5,0,0
3450,boardgame,The Dickens Game,1983,2,4,30,30,30,8,24,5.32917,0,42,3,1,2,12,5,1.8
22918,boardgame,Vinspillet,0,2,6,90,90,90,0,0,0,0,3,0,0,0,2,0,0
137134,boardgame,Round the World,1959,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16236,boardgame,Tops and Tails,1964,1,4,0,0,0,0,4,2.75,0,18,1,0,0,3,0,0
184071,boardgame,Backyard Bugs,2015,3,5,15,10,15,8,8,6.25,0,32,0,0,1,6,1,1
18106,boardgame,Frisko,1937,2,5,30,30,30,0,2,4.75,0,9,2,1,1,1,0,0
107971,boardgame,QI the Board Game,2011,2,6,0,0,0,8,54,4.73148,5.46192,131,7,1,3,9,2,1.5
14760,boardgame,Word-Sport,0,2,4,10,10,10,0,1,8,0,1,0,0,0,3,0,0
22206,boardgame,Tieto & Taito & Temppu,0,2,6,15,15,15,3,1,3,0,3,0,0,0,2,0,0
32767,boardgame,Quiz Me: Game of Numbers,1938,2,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
127515,boardgame,Mix Fix,2012,3,6,0,0,0,7,7,5,0,11,3,0,1,2,0,0
1041,boardgame,San Marco,2001,3,4,90,90,90,10,3769,7.18798,6.86827,3878,136,364,823,1294,461,2.6833
193234,boardgame,Monster Melee,2015,15,30,180,30,180,8,4,7,0,2,0,0,0,1,0,0
164911,boardgame,The Three Little Pigs,1959,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19991,boardgame,London 1888,2005,4,8,90,90,90,0,94,5.38085,5.47842,165,7,24,47,27,6,3
158505,boardgame,Wanderung durch die Sächsische Schweiz,1956,2,6,30,30,30,6,0,0,0,1,0,0,0,0,0,0
179589,boardgame,Shuffle: Play-Doh,2014,2,6,0,15,0,4,1,7,0,2,0,0,0,0,1,1
39807,boardgameexpansion,Field of Glory Companion 9: Swifter Than Eagles,2009,2,4,180,180,180,0,9,7.72222,0,56,1,1,3,4,0,0
104606,boardgame,Big League,1972,2,2,90,90,90,8,1,2,0,0,0,0,0,0,0,0
99377,boardgame,A Journey to the End of the Earth,2010,2,6,120,120,120,12,0,0,0,3,0,1,1,0,0,0
18680,boardgame,Football Dice,1987,2,2,0,0,0,8,5,4.2,0,11,0,2,1,2,1,1
22858,boardgame,Intertwyne,2005,2,8,30,30,30,10,8,6.0625,0,12,2,1,1,5,0,0
153964,boardgameexpansion,Rifugio: Rivers & Rafts,2013,2,5,75,75,75,8,2,7.25,0,18,0,1,2,0,0,0
42250,boardgame,New Kids on the Block Card Game,1990,2,5,0,0,0,8,1,7,0,2,0,0,2,1,0,0
110655,boardgame,Pyramis,2011,2,4,20,20,20,6,14,5.2,0,19,1,0,4,4,3,1.3333
151734,boardgame,Bobi,2013,2,8,10,10,10,3,0,0,0,1,0,0,0,0,0,0
7716,boardgame,Kratz Die Kurve,2000,3,6,60,60,60,10,4,3.5,0,16,1,0,0,1,0,0
32742,boardgame,Bookchase,2007,2,6,45,45,45,0,19,5.21053,0,48,4,0,3,4,0,0
84864,boardgame,Insidious Sevens,2010,2,5,30,30,30,9,62,6.47742,5.55156,151,8,1,8,26,9,1.7778
128007,boardgame,Chicken,2012,2,4,30,30,30,0,0,0,0,5,0,0,1,1,0,0
21022,boardgame,Objets Trouvés,2005,4,9,45,45,45,12,266,6.71278,5.77786,322,4,18,67,62,19,1.2632
172358,boardgame,Master Fox,2015,2,4,20,20,20,7,138,6.34533,5.61191,327,9,18,69,31,8,1.125
16526,boardgame,I Spy,1965,2,4,0,0,0,8,3,4.33333,0,10,1,0,1,0,0,0
46539,boardgameexpansion,Navia Dratp: Unleashed Darkness,2004,2,2,60,60,60,10,49,7.90612,5.62516,120,13,16,16,19,2,3.5
42070,boardgame,nerve,1999,2,8,0,0,0,0,0,0,0,4,1,1,1,0,0,0
204304,boardgameexpansion,Marvel Universe Miniature Game: Nova,2016,2,2,0,0,0,12,1,6,0,7,0,1,2,0,0,0
39852,boardgame,Vasco,2008,2,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0
9164,boardgame,Mission Terra,1988,2,6,45,45,45,9,3,3.66667,0,33,3,0,0,5,1,3
73101,boardgame,Het Grote Flintstones Spel,1990,2,6,30,30,30,0,1,6,0,4,2,0,0,1,1,1
164760,boardgame,Goblin's Breakfast,2015,2,6,15,15,15,8,81,7.29012,5.57413,176,3,3,22,47,13,1.4615
6727,boardgame,WWF World Wrestling Federation Wrestling Trivia Game,1998,2,6,45,45,45,8,11,4.81818,0,37,3,0,1,9,0,0
26970,boardgame,Donner Knispel,2006,2,4,30,30,30,0,1,3,0,4,0,1,1,1,0,0
28041,boardgame,Barren Victory II: The Battle of Chickamauga,0,1,6,240,240,240,12,1,8,0,6,0,2,15,6,0,0
33609,boardgame,Jim Prentice Electric Baseball Model 505,1953,2,2,0,0,0,0,1,6,0,2,0,1,1,0,0,0
18419,boardgame,Three Pips,2001,2,2,20,20,20,8,4,6.75,0,8,0,0,4,6,0,0
99324,boardgame,Our Kings & Queens,1910,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
22097,boardgameexpansion,Blue Moon: Buka Invasion,2006,2,2,30,30,30,10,351,7.10017,5.9573,1399,53,33,64,176,33,2.4545
130763,boardgame,Storage Wars: The Game,2012,2,6,30,30,30,8,88,5.9183,5.53618,178,16,3,6,36,8,1.25
35485,boardgame,Ice Age,2002,2,2,15,15,15,0,7,5.28571,0,9,0,0,2,3,1,2
65109,boardgame,Qube: ympäri maailmaa,2009,2,6,15,15,15,15,13,4.80769,0,9,0,0,0,3,2,1
101675,boardgameexpansion,Heroes Inc 3,2008,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
153722,boardgame,The American Game of Business,1908,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13870,boardgame,Beautiful,1994,2,6,60,60,60,0,1,1,0,1,0,0,0,1,0,0
46691,boardgame,Séries Story,2006,2,24,90,90,90,10,1,6,0,6,0,0,0,0,0,0
217965,boardgame,Dazzleship Battleships,2017,2,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0
85601,boardgame,Oak Island,2010,3,5,60,60,60,10,0,0,0,1,0,1,5,0,0,0
169546,boardgame,The Belt,2014,2,4,0,0,0,0,0,0,0,2,0,0,2,1,0,0
46481,boardgameexpansion,Age of Steam Expansion: Japan,2006,3,4,120,120,120,12,29,7.43003,0,74,1,12,26,31,3,4
35180,boardgame,Zahlenluchs,2008,2,6,30,30,30,8,1,7,0,1,0,2,3,1,0,0
163675,boardgame,Euro Company Game Eindhoven,0,2,6,100,100,100,8,0,0,0,0,0,0,0,0,0,0
171209,boardgame,Garbage Pail Kids: Disgusting Dice Game,2015,0,0,0,0,0,0,1,6,0,1,0,1,0,0,0,0
38418,boardgame,Inwigilacja Luksusowa,2008,3,5,45,45,45,0,37,4.73919,5.47025,42,0,0,0,4,1,2
11502,boardgame,"Chicago, Chicago!",1970,2,2,0,0,0,12,20,5.45,0,77,0,17,19,11,4,3
20132,boardgame,Mana Maori,1996,2,6,30,30,30,0,1,6,0,1,0,0,0,1,1,1
114507,boardgame,Das Segler-Spiel,1990,2,6,45,45,45,12,3,6.33333,0,5,0,0,0,1,1,2
3394,boardgame,Monopoly: The Simpsons,2001,2,6,120,120,120,8,497,5.19274,5.34435,1104,41,4,27,134,30,1.7667
178006,boardgame,Aschenbrödl,0,2,6,20,15,20,6,0,0,0,0,0,0,0,0,0,0
11394,boardgame,Shopping List,1995,2,4,15,15,15,3,53,5.98113,5.52238,110,1,1,4,27,9,1
4508,boardgame,Warchon,2002,1,2,60,30,60,12,26,5.25192,0,106,16,4,16,19,2,3
32189,boardgame,Denver in a Box,1999,2,6,90,90,90,0,1,2,0,4,0,0,0,1,0,0
203760,boardgame,Estado de Sitio,2016,2,4,90,30,90,14,0,0,0,2,0,0,3,0,0,0
5124,boardgame,Magnetic Takeoff,1959,1,2,20,20,20,0,0,0,0,0,0,1,1,0,0,0
109056,boardgame,Hell on the Margin,1995,2,0,60,60,60,12,0,0,0,3,1,0,1,0,0,0
27749,boardgame,"Truth, Dare or Chocolate",2006,2,2,45,45,45,0,1,5,0,2,1,0,1,1,0,0
95096,boardgame,Heads Up!,2008,2,6,0,0,0,6,2,5,0,3,0,0,0,1,0,0
8773,boardgame,Appleseed,1988,2,6,10,10,10,10,1,6,0,2,0,3,7,3,1,1
199144,boardgameexpansion,Superfight: Tabletop Day 2016 Promo Pack,2016,3,10,0,0,0,0,2,6.25,0,17,3,1,4,2,0,0
98909,boardgame,Space Gunman,2011,1,0,20,20,20,8,5,5.8,0,10,0,1,3,7,1,2
16109,boardgameexpansion,Civilization Eastern Expansion Map,1995,2,9,0,0,0,0,47,7.37872,5.5909,114,1,82,91,22,9,2.3333
60218,boardgame,Caterpillar: Age of Tank,2009,2,4,60,60,60,10,19,5.97368,0,15,3,3,10,6,2,3
149444,boardgame,Shootout in Silver Creek,2013,4,8,10,10,10,8,3,4.33333,0,10,2,0,1,0,0,0
170039,boardgameexpansion,Planes: Skipper Riley,2013,2,2,30,30,30,7,1,7,0,3,0,0,0,0,0,0
8630,boardgame,Advanced Space Crusade,1990,2,2,45,45,45,12,243,6.38597,5.65835,456,12,77,107,100,30,2.7
16753,boardgame,Operation: Veritable,2000,2,2,0,0,0,12,10,6.31,0,35,1,0,1,10,0,0
20512,boardgameexpansion,Star Fleet Battles: Campaign Designer's Handbook,1996,2,12,0,0,0,12,38,6.875,5.55307,105,4,1,3,11,2,4
191469,boardgame,Flori Vielfraß,2016,2,4,10,10,10,4,6,5.33333,0,9,2,0,3,2,0,0
83994,boardgame,Ducktales: Tesouro da Pirâmide,0,2,4,0,0,0,7,1,4,0,5,0,0,1,0,0,0
173717,boardgameexpansion,Sergeants D-Day: German Light Infantry Assault Team expansion,2014,2,4,90,90,90,12,2,2.5,0,6,0,0,0,1,0,0
205311,boardgame,Super Fighting Robot,2016,1,1,45,30,45,13,1,5,0,4,0,0,2,2,0,0
178848,boardgameexpansion,Pixel Lincoln: The Deckbuilding Game – Expansion 2-4: Advanced Mode,0,1,4,0,45,0,10,4,6.75,0,19,0,2,3,1,0,0
37606,boardgame,Battle of the River Plate,2008,2,2,40,40,40,0,3,4.66667,0,10,0,0,1,3,2,1.5
121084,boardgame,Speak Up!,2013,3,10,15,15,15,8,0,0,0,2,0,0,0,0,0,0
86003,boardgame,Aether Captains,2010,1,6,60,30,60,13,68,7.21029,5.58819,148,4,12,136,50,12,2
27925,boardgame,Balkan Gambit,2015,1,2,240,180,240,12,6,5.66667,0,81,2,7,8,15,0,0
209238,boardgame,Taskutark: Ulmelised küsimused ja faktid. Universum,2016,2,6,0,20,0,8,0,0,0,1,0,0,0,0,0,0
128906,boardgame,No Speed Limit,2012,2,4,10,10,10,6,8,5.48125,0,19,1,0,0,1,1,1
12809,boardgame,Rivalries,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39229,boardgame,Jerusalem,1995,2,6,60,60,60,0,0,0,0,2,0,0,2,0,0,0
125860,boardgame,Call it Qids,2012,2,2,60,60,60,0,0,0,0,11,0,0,0,0,0,0
27392,boardgame,Weinlese auf Hierro,2006,2,2,25,25,25,12,1,4,0,52,5,0,1,6,0,0
16799,boardgame,Action Attraction,1995,1,8,20,20,20,7,6,5.08333,0,13,3,1,3,4,1,1
30491,boardgame,Ancient Wargaming,1975,2,6,100,100,100,0,3,6.66667,0,16,0,1,1,4,0,0
103025,boardgame,Etelä-Pohjalaanen Alias,2011,4,12,60,60,60,7,3,3.33333,0,2,0,0,0,1,0,0
61909,boardgame,Chicken Count,0,2,6,30,30,30,4,0,0,0,0,0,0,0,0,0,0
34003,boardgame,Cheer Boys Cheer,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
17339,boardgameexpansion,Stars and Stripes: Intelligence Handbook on US Armored and Infantry Forces,2005,2,2,120,120,120,12,3,6.33333,0,26,4,0,0,0,0,0
125743,boardgameexpansion,Emmerlaüs: Destiny,1999,2,10,0,0,0,0,11,6.13636,0,23,1,0,1,2,0,0
33173,boardgame,Tocapus,2003,2,4,45,45,45,0,7,6.42857,0,32,4,0,0,3,2,1.5
16289,boardgame,Memory Spin & Match,1990,1,4,15,15,15,0,0,0,0,2,0,0,1,0,0,0
142963,boardgame,Cache Me If You Can! The Geocaching Board Game,2013,2,4,60,60,60,8,24,7.19167,0,55,0,5,10,16,6,2.8333
144639,boardgame,Hi-score Bowling,0,1,4,30,30,30,6,0,0,0,0,0,0,0,0,0,0
6509,boardgame,International Oilman Game,1994,2,8,120,120,120,10,65,5.87769,5.51504,90,6,4,7,24,9,2.5556
139322,boardgame,Monopoly: Phineas and Ferb Collector's Edition,2012,2,6,46,46,46,8,1,5,0,8,0,1,3,1,1,2
150797,boardgame,CLEVER,2014,2,9,15,15,15,6,33,6.84545,5.54898,72,3,0,2,11,4,1
93160,boardgame,Greeny Grasshopper's Card Game,1950,2,4,20,20,20,4,0,0,0,0,0,0,0,0,0,0
112995,boardgame,Leipzig 20,2011,2,2,0,0,0,12,23,7.68478,0,87,0,7,13,17,9,2.1111
2968,boardgame,Ka-Ching!,2001,2,4,20,20,20,8,470,6.39739,5.81954,671,49,26,86,207,52,1.5
22580,boardgame,Hungry Henry,1969,2,4,5,5,5,6,6,5.13333,0,9,0,0,0,2,1,1
123752,boardgame,Strategy of War,2012,2,6,20,20,20,13,15,7.1,0,67,5,4,9,13,2,3.5
153,boardgame,Take 5!,1998,2,6,60,60,60,10,1376,6.42241,6.05511,2311,50,16,72,334,147,1.4966
2123,boardgame,Shadowrun: The Trading Card Game,1997,2,8,60,60,60,12,252,6.35813,5.67922,415,35,29,37,78,29,2.6897
122471,boardgame,Blind Test: Classique,2004,2,6,0,0,0,15,1,6,0,2,0,0,0,0,0,0
182880,boardgame,Catan: Big Box,2015,3,6,90,75,90,10,12,7.60417,0,46,0,4,12,2,1,3
140875,boardgame,Connect With Pieces: The Lord of the Rings,2013,2,4,0,0,0,12,1,1,0,12,1,0,1,0,0,0
11577,boardgame,DON: Conquest of Manhattan,2000,2,5,0,0,0,10,25,3.424,0,39,6,0,1,13,3,4.6667
84057,boardgame,Starship Marine,2002,2,60,240,240,240,12,2,6.5,0,9,0,1,1,2,3,2.6667
4256,boardgame,Mäuse-Rallye,2001,2,4,20,20,20,5,56,6.6875,5.56341,65,0,35,70,31,5,1
88877,boardgameexpansion,Forces of Hordes: Circle Orboros,2010,2,0,0,0,0,0,27,7.72222,0,76,4,4,3,8,1,4
21419,boardgameexpansion,Sword of Rome 5th Player Expansion,2007,2,5,360,360,360,12,163,7.00552,5.72852,565,20,6,17,87,33,3.303
165737,boardgame,Flip 9,2014,1,1,4,4,4,4,71,6.11549,5.54766,143,13,4,28,33,4,1.5
4352,boardgame,Fightball,2002,2,2,20,20,20,12,213,5.87113,5.56327,695,69,4,20,120,25,2.12
153617,boardgame,Семейное древо,2013,2,10,30,30,30,7,1,7,0,7,0,0,1,1,0,0
2051,boardgame,Pico,1996,2,3,10,10,10,8,75,5.7048,5.51668,126,5,16,15,38,3,1.3333
37015,boardgame,Legends of Time and Space: The Dark Star Incident,2008,1,6,120,120,120,12,7,7.64286,0,23,1,2,5,5,2,3.5
131350,boardgame,1660,1988,2,4,0,0,0,0,1,7,0,2,0,2,2,0,0,0
181524,boardgame,Masmorra: Dungeons of Arcadia,2017,1,5,45,20,45,13,384,7.64232,6.05192,1859,40,55,288,211,5,1.8
38482,boardgame,Freaky Forest: The Halloween Game,2008,3,6,15,15,15,0,7,5.57143,0,10,0,1,1,5,2,1.5
118514,boardgame,Samurai in the Sky,1987,2,3,0,0,0,0,2,7.5,0,2,0,0,1,1,1,2
3705,boardgame,Contraband,1950,3,6,20,20,20,7,187,6.00765,5.5832,409,22,5,12,86,31,1.3548
90031,boardgame,Thundarr the Barbarian,1982,2,4,45,45,45,4,1,2,0,5,0,3,3,1,0,0
218574,boardgame,Quizoo,2017,2,8,15,15,15,6,0,0,0,0,0,0,1,0,0,0
168850,boardgameexpansion,Blocks in the West: Card Deck,2013,1,4,120,120,120,14,5,7.4,0,31,0,0,2,1,1,4
168882,boardgame,Race to the North Pole,2015,2,4,45,45,45,7,126,6.38175,5.58328,197,14,23,86,35,12,2
123881,boardgame,Takemo,1989,2,2,60,60,60,12,1,5,0,3,0,0,0,0,0,0
12312,boardgame,Take It or Leave It,1942,2,10,60,60,60,0,0,0,0,5,0,0,0,1,0,0
42637,boardgame,Busy Bugs Learning Set,2000,1,6,10,10,10,3,2,4,0,10,0,1,2,2,0,0
145119,boardgame,Die Pinguine aus Madagascar: Voll erwischt!,2013,2,4,15,15,15,7,1,6,0,5,1,0,1,0,0,0
154540,boardgame,The Risk Factor,0,2,6,0,0,0,6,12,4.45833,0,7,1,0,2,6,2,1
136254,boardgame,Wer kennt Hannover?,2008,2,6,45,45,45,13,0,0,0,3,0,0,0,0,0,0
36807,boardgameexpansion,Panzer Korps Campaigns,2008,2,8,240,240,240,0,0,0,0,4,0,0,0,0,0,0
193588,boardgame,The Rainbow 18,2016,3,3,30,20,30,8,0,0,0,1,0,0,0,0,0,0
139167,boardgameexpansion,Thunderstone Advance: Towers of Ruin – Modules,2012,0,0,0,0,0,0,28,7.38929,0,124,5,32,65,7,0,0
140280,boardgame,Die Thüringen-Reise,0,2,6,25,25,25,6,0,0,0,0,0,0,0,0,0,0
139010,boardgame,Pi mal Daumen,2012,3,8,20,20,20,10,1,6,0,3,0,0,0,0,0,0
39503,boardgame,Byggare Bob: Samla verktygen,2003,2,4,15,15,15,0,1,4,0,3,0,0,0,1,1,1
161148,boardgame,Monsoon Market,2014,2,4,20,20,20,12,44,6.77705,5.55265,137,7,4,32,18,1,2
29164,boardgame,"Political Influence, An American Tradition",1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70313,boardgame,Snelrekenspel,0,2,6,30,30,30,8,1,6,0,3,0,0,0,1,1,2
210399,boardgame,Magic: The Gathering – Duel Decks: Phyrexia vs. The Coalition,2010,2,2,0,0,0,13,5,6.4,0,21,0,0,0,0,0,0
183030,boardgame,Sail and Steam Navies,0,2,10,300,120,300,12,1,7,0,3,0,1,0,0,0,0
7864,boardgame,Wildside,2003,2,4,10,10,10,8,34,4.73529,5.46871,88,15,0,1,21,1,1
24018,boardgame,Prisoner Cell Block H Card Game,2006,2,5,45,45,45,0,2,6.5,0,10,0,0,2,2,0,0
49267,boardgame,Planeto,0,2,4,60,60,60,6,0,0,0,0,0,0,0,0,0,0
130816,boardgameexpansion,Knights of Ten: Battle Ready,2012,2,4,30,30,30,8,4,7.5,0,16,1,1,1,2,1,2
135429,boardgame,U.S. President,2012,2,6,20,20,20,8,2,7.5,0,3,0,2,1,1,1,2
99935,boardgame,Keep Up The Fire!,2011,1,1,50,50,50,13,80,7.3825,5.62949,196,3,19,55,46,14,1.8571
29244,boardgame,Tombstone,0,2,6,0,0,0,0,1,3,0,8,1,0,1,1,0,0
507,boardgame,Cartel,1973,2,4,90,90,90,10,155,6.90674,5.696,237,19,23,37,75,19,2.2632
17241,boardgame,Babble,2005,3,48,30,30,30,0,3,3.66667,0,11,2,0,0,1,0,0
182031,boardgame,El Presidente,0,2,6,90,30,90,7,1,8,0,1,0,0,0,0,0,0
5165,boardgame,Code Breaker,1998,2,4,20,20,20,10,29,5.3931,0,76,6,0,1,10,4,2
217156,boardgame,Double Double Talk,0,4,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0
16487,boardgame,Operation Urgent Fury,0,1,2,360,360,360,12,2,4.5,0,2,0,2,1,0,0,0
82983,boardgame,Selection,2008,2,6,45,45,45,7,9,6.94444,0,31,1,0,1,5,0,0
36020,boardgame,Doctor Strange,2006,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131610,boardgame,LOOPZ,2010,1,4,15,15,15,6,11,5.54545,0,26,1,0,1,3,1,1
38435,boardgame,Don't Call us...We'll Call You,1992,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
151557,boardgame,Martinetti,0,2,8,15,15,15,0,4,2.4375,0,6,0,0,1,2,1,1
129571,boardgame,Molecularama,2012,2,4,15,15,15,12,1,8,0,1,1,0,1,1,0,0
32936,boardgame,Then There Were None...,2007,1,12,0,0,0,0,2,4.6,0,10,1,1,2,2,1,2
15085,boardgame,Koetsu gunki,2001,2,2,180,180,180,0,4,6,0,21,2,1,2,2,3,1.6667
28179,boardgame,Reading Between the Lines,2004,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24201,boardgame,Herd the Sheep,2006,2,4,10,10,10,4,11,5.40909,0,28,2,2,4,5,3,1
6366,boardgame,Dungeons & Dragons: The Fantasy Adventure Board Game,2003,2,5,60,60,60,10,1289,6.4959,6.01484,2607,95,120,286,394,139,2.1727
138016,boardgame,WordARound,2013,2,6,30,30,30,10,73,5.93699,5.53203,160,7,0,8,19,2,1
128449,boardgame,Plauz,0,2,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0
186528,boardgame,The Dangerous Sea,2015,2,4,90,30,90,12,0,0,0,2,0,0,0,2,1,2
28805,boardgame,The Lord of the Rings: Strategy Battle Game,2005,2,2,30,30,30,12,287,7.12697,5.85992,509,24,16,35,68,24,2.75
137211,boardgame,Nachttiere,2000,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
97838,boardgame,Alibi,1953,2,5,0,0,0,0,1,4,0,5,0,1,1,0,0,0
23928,boardgame,Glory III,2007,1,2,240,240,240,12,182,6.74698,5.70782,740,39,13,39,100,34,2.7941
176149,boardgame,"The Last Stand: Little Big Horn June 25, 1876",2015,1,1,60,60,60,12,0,0,0,2,0,3,9,0,0,0
62329,boardgameexpansion,Descent / Runebound / Runewars Figure: Jonas the Kind,2009,2,5,240,240,240,12,136,7.49265,5.75749,839,26,44,89,59,2,1
19029,boardgame,Battle of Marignano,2005,1,3,30,30,30,10,7,6.07143,0,30,0,1,3,9,1,2
17509,boardgameexpansion,Sergeants! in the Sand,2005,2,2,45,45,45,12,15,6.43333,0,86,5,6,8,12,4,1.75
125201,boardgame,Snowman opoly,0,2,6,60,60,60,8,0,0,0,2,0,0,0,0,0,0
189202,boardgameexpansion,Carps & Angsty Manatee: Volume 1,2015,4,30,30,30,30,17,1,6,0,26,0,0,1,1,0,0
167946,boardgame,Walk to Jesus,2013,2,4,45,45,45,5,9,3,0,16,2,1,2,7,1,1
25895,boardgame,TacTix,1949,2,2,5,5,5,8,8,5.375,0,9,0,1,2,5,1,2
